comportement_moy,participation_moy,absence_pct,devoirs_oubli_pct,materiel_oubli_pct,note_finale
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,11.2
1.0,1.0,0.0,0.0,0.25,10.45
1.0,1.0,0.0,0.0,0.5,9.7
1.0,1.0,0.0,0.0,0.75,7.95
1.0,1.0,0.0,0.0,1.0,7.2
1.0,1.0,0.0,0.25,0.0,10.45
1.0,1.0,0.0,0.25,0.25,9.7
1.0,1.0,0.0,0.25,0.5,8.95
1.0,1.0,0.0,0.25,0.75,7.2
1.0,1.0,0.0,0.25,1.0,6.45
1.0,1.0,0.0,0.5,0.0,9.7
1.0,1.0,0.0,0.5,0.25,8.95
1.0,1.0,0.0,0.5,0.5,8.2
1.0,1.0,0.0,0.5,0.75,6.45
1.0,1.0,0.0,0.5,1.0,5.7
1.0,1.0,0.0,0.75,0.0,7.95
1.0,1.0,0.0,0.75,0.25,7.2
1.0,1.0,0.0,0.75,0.5,6.45
1.0,1.0,0.0,0.75,0.75,4.7
1.0,1.0,0.0,0.75,1.0,3.95
1.0,1.0,0.0,1.0,0.0,7.2
1.0,1.0,0.0,1.0,0.25,6.45
1.0,1.0,0.0,1.0,0.5,5.7
1.0,1.0,0.0,1.0,0.75,3.95
1.0,1.0,0.0,1.0,1.0,3.2
1.0,1.0,0.1,0.0,0.0,10.4
1.0,1.0,0.1,0.0,0.25,9.65
1.0,1.0,0.1,0.0,0.5,8.9
1.0,1.0,0.1,0.0,0.75,7.15
1.0,1.0,0.1,0.0,1.0,6.4
1.0,1.0,0.1,0.25,0.0,9.65
1.0,1.0,0.1,0.25,0.25,8.9
1.0,1.0,0.1,0.25,0.5,8.15
1.0,1.0,0.1,0.25,0.75,6.4
1.0,1.0,0.1,0.25,1.0,5.65
1.0,1.0,0.1,0.5,0.0,8.9
1.0,1.0,0.1,0.5,0.25,8.15
1.0,1.0,0.1,0.5,0.5,7.4
1.0,1.0,0.1,0.5,0.75,5.65
1.0,1.0,0.1,0.5,1.0,4.9
1.0,1.0,0.1,0.75,0.0,7.15
1.0,1.0,0.1,0.75,0.25,6.4
1.0,1.0,0.1,0.75,0.5,5.65
1.0,1.0,0.1,0.75,0.75,3.9
1.0,1.0,0.1,0.75,1.0,3.15
1.0,1.0,0.1,1.0,0.0,6.4
1.0,1.0,0.1,1.0,0.25,5.65
1.0,1.0,0.1,1.0,0.5,4.9
1.0,1.0,0.1,1.0,0.75,3.15
1.0,1.0,0.1,1.0,1.0,2.4
1.0,1.0,0.2,0.0,0.0,9.6
1.0,1.0,0.2,0.0,0.25,8.85
1.0,1.0,0.2,0.0,0.5,8.1
1.0,1.0,0.2,0.0,0.75,6.35
1.0,1.0,0.2,0.0,1.0,5.6
1.0,1.0,0.2,0.25,0.0,8.85
1.0,1.0,0.2,0.25,0.25,8.1
1.0,1.0,0.2,0.25,0.5,7.35
1.0,1.0,0.2,0.25,0.75,5.6
1.0,1.0,0.2,0.25,1.0,4.85
1.0,1.0,0.2,0.5,0.0,8.1
1.0,1.0,0.2,0.5,0.25,7.35
1.0,1.0,0.2,0.5,0.5,6.6
1.0,1.0,0.2,0.5,0.75,4.85
1.0,1.0,0.2,0.5,1.0,4.1
1.0,1.0,0.2,0.75,0.0,6.35
1.0,1.0,0.2,0.75,0.25,5.6
1.0,1.0,0.2,0.75,0.5,4.85
1.0,1.0,0.2,0.75,0.75,3.1
1.0,1.0,0.2,0.75,1.0,2.35
1.0,1.0,0.2,1.0,0.0,5.6
1.0,1.0,0.2,1.0,0.25,4.85
1.0,1.0,0.2,1.0,0.5,4.1
1.0,1.0,0.2,1.0,0.75,2.35
1.0,1.0,0.2,1.0,1.0,1.6
1.0,1.0,0.3,0.0,0.0,8.8
1.0,1.0,0.3,0.0,0.25,8.05
1.0,1.0,0.3,0.0,0.5,7.3
1.0,1.0,0.3,0.0,0.75,5.55
1.0,1.0,0.3,0.0,1.0,4.8
1.0,1.0,0.3,0.25,0.0,8.05
1.0,1.0,0.3,0.25,0.25,7.3
1.0,1.0,0.3,0.25,0.5,6.55
1.0,1.0,0.3,0.25,0.75,4.8
1.0,1.0,0.3,0.25,1.0,4.05
1.0,1.0,0.3,0.5,0.0,7.3
1.0,1.0,0.3,0.5,0.25,6.55
1.0,1.0,0.3,0.5,0.5,5.8
1.0,1.0,0.3,0.5,0.75,4.05
1.0,1.0,0.3,0.5,1.0,3.3
1.0,1.0,0.3,0.75,0.0,5.55
1.0,1.0,0.3,0.75,0.25,4.8
1.0,1.0,0.3,0.75,0.5,4.05
1.0,1.0,0.3,0.75,0.75,2.3
1.0,1.0,0.3,0.75,1.0,1.55
1.0,1.0,0.3,1.0,0.0,4.8
1.0,1.0,0.3,1.0,0.25,4.05
1.0,1.0,0.3,1.0,0.5,3.3
1.0,1.0,0.3,1.0,0.75,1.55
1.0,1.0,0.3,1.0,1.0,0.8
1.0,1.0,0.4,0.0,0.0,8.0
1.0,1.0,0.4,0.0,0.25,7.25
1.0,1.0,0.4,0.0,0.5,6.5
1.0,1.0,0.4,0.0,0.75,4.75
1.0,1.0,0.4,0.0,1.0,4.0
1.0,1.0,0.4,0.25,0.0,7.25
1.0,1.0,0.4,0.25,0.25,6.5
1.0,1.0,0.4,0.25,0.5,5.75
1.0,1.0,0.4,0.25,0.75,4.0
1.0,1.0,0.4,0.25,1.0,3.25
1.0,1.0,0.4,0.5,0.0,6.5
1.0,1.0,0.4,0.5,0.25,5.75
1.0,1.0,0.4,0.5,0.5,5.0
1.0,1.0,0.4,0.5,0.75,3.25
1.0,1.0,0.4,0.5,1.0,2.5
1.0,1.0,0.4,0.75,0.0,4.75
1.0,1.0,0.4,0.75,0.25,4.0
1.0,1.0,0.4,0.75,0.5,3.25
1.0,1.0,0.4,0.75,0.75,1.5
1.0,1.0,0.4,0.75,1.0,0.75
1.0,1.0,0.4,1.0,0.0,4.0
1.0,1.0,0.4,1.0,0.25,3.25
1.0,1.0,0.4,1.0,0.5,2.5
1.0,1.0,0.4,1.0,0.75,0.75
1.0,1.0,0.4,1.0,1.0,0.0
1.0,1.0,0.5,0.0,0.0,7.2
1.0,1.0,0.5,0.0,0.25,6.45
1.0,1.0,0.5,0.0,0.5,5.7
1.0,1.0,0.5,0.0,0.75,3.95
1.0,1.0,0.5,0.0,1.0,3.2
1.0,1.0,0.5,0.25,0.0,6.45
1.0,1.0,0.5,0.25,0.25,5.7
1.0,1.0,0.5,0.25,0.5,4.95
1.0,1.0,0.5,0.25,0.75,3.2
1.0,1.0,0.5,0.25,1.0,2.45
1.0,1.0,0.5,0.5,0.0,5.7
1.0,1.0,0.5,0.5,0.25,4.95
1.0,1.0,0.5,0.5,0.5,4.2
1.0,1.0,0.5,0.5,0.75,2.45
1.0,1.0,0.5,0.5,1.0,1.7
1.0,1.0,0.5,0.75,0.0,3.95
1.0,1.0,0.5,0.75,0.25,3.2
1.0,1.0,0.5,0.75,0.5,2.45
1.0,1.0,0.5,0.75,0.75,0.7
1.0,1.0,0.5,0.75,1.0,0.0
1.0,1.0,0.5,1.0,0.0,3.2
1.0,1.0,0.5,1.0,0.25,2.45
1.0,1.0,0.5,1.0,0.5,1.7
1.0,1.0,0.5,1.0,0.75,0.0
1.0,1.0,0.5,1.0,1.0,0.0
1.0,1.0,0.6,0.0,0.0,6.4
1.0,1.0,0.6,0.0,0.25,5.65
1.0,1.0,0.6,0.0,0.5,4.9
1.0,1.0,0.6,0.0,0.75,3.15
1.0,1.0,0.6,0.0,1.0,2.4
1.0,1.0,0.6,0.25,0.0,5.65
1.0,1.0,0.6,0.25,0.25,4.9
1.0,1.0,0.6,0.25,0.5,4.15
1.0,1.0,0.6,0.25,0.75,2.4
1.0,1.0,0.6,0.25,1.0,1.65
1.0,1.0,0.6,0.5,0.0,4.9
1.0,1.0,0.6,0.5,0.25,4.15
1.0,1.0,0.6,0.5,0.5,3.4
1.0,1.0,0.6,0.5,0.75,1.65
1.0,1.0,0.6,0.5,1.0,0.9
1.0,1.0,0.6,0.75,0.0,3.15
1.0,1.0,0.6,0.75,0.25,2.4
1.0,1.0,0.6,0.75,0.5,1.65
1.0,1.0,0.6,0.75,0.75,0.0
1.0,1.0,0.6,0.75,1.0,0.0
1.0,1.0,0.6,1.0,0.0,2.4
1.0,1.0,0.6,1.0,0.25,1.65
1.0,1.0,0.6,1.0,0.5,0.9
1.0,1.0,0.6,1.0,0.75,0.0
1.0,1.0,0.6,1.0,1.0,0.0
1.0,1.0,0.7,0.0,0.0,5.6
1.0,1.0,0.7,0.0,0.25,4.85
1.0,1.0,0.7,0.0,0.5,4.1
1.0,1.0,0.7,0.0,0.75,2.35
1.0,1.0,0.7,0.0,1.0,1.6
1.0,1.0,0.7,0.25,0.0,4.85
1.0,1.0,0.7,0.25,0.25,4.1
1.0,1.0,0.7,0.25,0.5,3.35
1.0,1.0,0.7,0.25,0.75,1.6
1.0,1.0,0.7,0.25,1.0,0.85
1.0,1.0,0.7,0.5,0.0,4.1
1.0,1.0,0.7,0.5,0.25,3.35
1.0,1.0,0.7,0.5,0.5,2.6
1.0,1.0,0.7,0.5,0.75,0.85
1.0,1.0,0.7,0.5,1.0,0.1
1.0,1.0,0.7,0.75,0.0,2.35
1.0,1.0,0.7,0.75,0.25,1.6
1.0,1.0,0.7,0.75,0.5,0.85
1.0,1.0,0.7,0.75,0.75,0.0
1.0,1.0,0.7,0.75,1.0,0.0
1.0,1.0,0.7,1.0,0.0,1.6
1.0,1.0,0.7,1.0,0.25,0.85
1.0,1.0,0.7,1.0,0.5,0.1
1.0,1.0,0.7,1.0,0.75,0.0
1.0,1.0,0.7,1.0,1.0,0.0
1.0,1.0,0.8,0.0,0.0,4.8
1.0,1.0,0.8,0.0,0.25,4.05
1.0,1.0,0.8,0.0,0.5,3.3
1.0,1.0,0.8,0.0,0.75,1.55
1.0,1.0,0.8,0.0,1.0,0.8
1.0,1.0,0.8,0.25,0.0,4.05
1.0,1.0,0.8,0.25,0.25,3.3
1.0,1.0,0.8,0.25,0.5,2.55
1.0,1.0,0.8,0.25,0.75,0.8
1.0,1.0,0.8,0.25,1.0,0.05
1.0,1.0,0.8,0.5,0.0,3.3
1.0,1.0,0.8,0.5,0.25,2.55
1.0,1.0,0.8,0.5,0.5,1.8
1.0,1.0,0.8,0.5,0.75,0.05
1.0,1.0,0.8,0.5,1.0,0.0
1.0,1.0,0.8,0.75,0.0,1.55
1.0,1.0,0.8,0.75,0.25,0.8
1.0,1.0,0.8,0.75,0.5,0.05
1.0,1.0,0.8,0.75,0.75,0.0
1.0,1.0,0.8,0.75,1.0,0.0
1.0,1.0,0.8,1.0,0.0,0.8
1.0,1.0,0.8,1.0,0.25,0.05
1.0,1.0,0.8,1.0,0.5,0.0
1.0,1.0,0.8,1.0,0.75,0.0
1.0,1.0,0.8,1.0,1.0,0.0
1.0,1.0,0.9,0.0,0.0,4.0
1.0,1.0,0.9,0.0,0.25,3.25
1.0,1.0,0.9,0.0,0.5,2.5
1.0,1.0,0.9,0.0,0.75,0.75
1.0,1.0,0.9,0.0,1.0,0.0
1.0,1.0,0.9,0.25,0.0,3.25
1.0,1.0,0.9,0.25,0.25,2.5
1.0,1.0,0.9,0.25,0.5,1.75
1.0,1.0,0.9,0.25,0.75,0.0
1.0,1.0,0.9,0.25,1.0,0.0
1.0,1.0,0.9,0.5,0.0,2.5
1.0,1.0,0.9,0.5,0.25,1.75
1.0,1.0,0.9,0.5,0.5,1.0
1.0,1.0,0.9,0.5,0.75,0.0
1.0,1.0,0.9,0.5,1.0,0.0
1.0,1.0,0.9,0.75,0.0,0.75
1.0,1.0,0.9,0.75,0.25,0.0
1.0,1.0,0.9,0.75,0.5,0.0
1.0,1.0,0.9,0.75,0.75,0.0
1.0,1.0,0.9,0.75,1.0,0.0
1.0,1.0,0.9,1.0,0.0,0.0
1.0,1.0,0.9,1.0,0.25,0.0
1.0,1.0,0.9,1.0,0.5,0.0
1.0,1.0,0.9,1.0,0.75,0.0
1.0,1.0,0.9,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,13.8
1.0,2.0,0.0,0.0,0.25,13.05
1.0,2.0,0.0,0.0,0.5,12.3
1.0,2.0,0.0,0.0,0.75,10.55
1.0,2.0,0.0,0.0,1.0,9.8
1.0,2.0,0.0,0.25,0.0,13.05
1.0,2.0,0.0,0.25,0.25,12.3
1.0,2.0,0.0,0.25,0.5,11.55
1.0,2.0,0.0,0.25,0.75,9.8
1.0,2.0,0.0,0.25,1.0,9.05
1.0,2.0,0.0,0.5,0.0,12.3
1.0,2.0,0.0,0.5,0.25,11.55
1.0,2.0,0.0,0.5,0.5,10.8
1.0,2.0,0.0,0.5,0.75,9.05
1.0,2.0,0.0,0.5,1.0,8.3
1.0,2.0,0.0,0.75,0.0,10.55
1.0,2.0,0.0,0.75,0.25,9.8
1.0,2.0,0.0,0.75,0.5,9.05
1.0,2.0,0.0,0.75,0.75,7.3
1.0,2.0,0.0,0.75,1.0,6.55
1.0,2.0,0.0,1.0,0.0,9.8
1.0,2.0,0.0,1.0,0.25,9.05
1.0,2.0,0.0,1.0,0.5,8.3
1.0,2.0,0.0,1.0,0.75,6.55
1.0,2.0,0.0,1.0,1.0,5.8
1.0,2.0,0.1,0.0,0.0,13.0
1.0,2.0,0.1,0.0,0.25,12.25
1.0,2.0,0.1,0.0,0.5,11.5
1.0,2.0,0.1,0.0,0.75,9.75
1.0,2.0,0.1,0.0,1.0,9.0
1.0,2.0,0.1,0.25,0.0,12.25
1.0,2.0,0.1,0.25,0.25,11.5
1.0,2.0,0.1,0.25,0.5,10.75
1.0,2.0,0.1,0.25,0.75,9.0
1.0,2.0,0.1,0.25,1.0,8.25
1.0,2.0,0.1,0.5,0.0,11.5
1.0,2.0,0.1,0.5,0.25,10.75
1.0,2.0,0.1,0.5,0.5,10.0
1.0,2.0,0.1,0.5,0.75,8.25
1.0,2.0,0.1,0.5,1.0,7.5
1.0,2.0,0.1,0.75,0.0,9.75
1.0,2.0,0.1,0.75,0.25,9.0
1.0,2.0,0.1,0.75,0.5,8.25
1.0,2.0,0.1,0.75,0.75,6.5
1.0,2.0,0.1,0.75,1.0,5.75
1.0,2.0,0.1,1.0,0.0,9.0
1.0,2.0,0.1,1.0,0.25,8.25
1.0,2.0,0.1,1.0,0.5,7.5
1.0,2.0,0.1,1.0,0.75,5.75
1.0,2.0,0.1,1.0,1.0,5.0
1.0,2.0,0.2,0.0,0.0,12.2
1.0,2.0,0.2,0.0,0.25,11.45
1.0,2.0,0.2,0.0,0.5,10.7
1.0,2.0,0.2,0.0,0.75,8.95
1.0,2.0,0.2,0.0,1.0,8.2
1.0,2.0,0.2,0.25,0.0,11.45
1.0,2.0,0.2,0.25,0.25,10.7
1.0,2.0,0.2,0.25,0.5,9.95
1.0,2.0,0.2,0.25,0.75,8.2
1.0,2.0,0.2,0.25,1.0,7.45
1.0,2.0,0.2,0.5,0.0,10.7
1.0,2.0,0.2,0.5,0.25,9.95
1.0,2.0,0.2,0.5,0.5,9.2
1.0,2.0,0.2,0.5,0.75,7.45
1.0,2.0,0.2,0.5,1.0,6.7
1.0,2.0,0.2,0.75,0.0,8.95
1.0,2.0,0.2,0.75,0.25,8.2
1.0,2.0,0.2,0.75,0.5,7.45
1.0,2.0,0.2,0.75,0.75,5.7
1.0,2.0,0.2,0.75,1.0,4.95
1.0,2.0,0.2,1.0,0.0,8.2
1.0,2.0,0.2,1.0,0.25,7.45
1.0,2.0,0.2,1.0,0.5,6.7
1.0,2.0,0.2,1.0,0.75,4.95
1.0,2.0,0.2,1.0,1.0,4.2
1.0,2.0,0.3,0.0,0.0,11.4
1.0,2.0,0.3,0.0,0.25,10.65
1.0,2.0,0.3,0.0,0.5,9.9
1.0,2.0,0.3,0.0,0.75,8.15
1.0,2.0,0.3,0.0,1.0,7.4
1.0,2.0,0.3,0.25,0.0,10.65
1.0,2.0,0.3,0.25,0.25,9.9
1.0,2.0,0.3,0.25,0.5,9.15
1.0,2.0,0.3,0.25,0.75,7.4
1.0,2.0,0.3,0.25,1.0,6.65
1.0,2.0,0.3,0.5,0.0,9.9
1.0,2.0,0.3,0.5,0.25,9.15
1.0,2.0,0.3,0.5,0.5,8.4
1.0,2.0,0.3,0.5,0.75,6.65
1.0,2.0,0.3,0.5,1.0,5.9
1.0,2.0,0.3,0.75,0.0,8.15
1.0,2.0,0.3,0.75,0.25,7.4
1.0,2.0,0.3,0.75,0.5,6.65
1.0,2.0,0.3,0.75,0.75,4.9
1.0,2.0,0.3,0.75,1.0,4.15
1.0,2.0,0.3,1.0,0.0,7.4
1.0,2.0,0.3,1.0,0.25,6.65
1.0,2.0,0.3,1.0,0.5,5.9
1.0,2.0,0.3,1.0,0.75,4.15
1.0,2.0,0.3,1.0,1.0,3.4
1.0,2.0,0.4,0.0,0.0,10.6
1.0,2.0,0.4,0.0,0.25,9.85
1.0,2.0,0.4,0.0,0.5,9.1
1.0,2.0,0.4,0.0,0.75,7.35
1.0,2.0,0.4,0.0,1.0,6.6
1.0,2.0,0.4,0.25,0.0,9.85
1.0,2.0,0.4,0.25,0.25,9.1
1.0,2.0,0.4,0.25,0.5,8.35
1.0,2.0,0.4,0.25,0.75,6.6
1.0,2.0,0.4,0.25,1.0,5.85
1.0,2.0,0.4,0.5,0.0,9.1
1.0,2.0,0.4,0.5,0.25,8.35
1.0,2.0,0.4,0.5,0.5,7.6
1.0,2.0,0.4,0.5,0.75,5.85
1.0,2.0,0.4,0.5,1.0,5.1
1.0,2.0,0.4,0.75,0.0,7.35
1.0,2.0,0.4,0.75,0.25,6.6
1.0,2.0,0.4,0.75,0.5,5.85
1.0,2.0,0.4,0.75,0.75,4.1
1.0,2.0,0.4,0.75,1.0,3.35
1.0,2.0,0.4,1.0,0.0,6.6
1.0,2.0,0.4,1.0,0.25,5.85
1.0,2.0,0.4,1.0,0.5,5.1
1.0,2.0,0.4,1.0,0.75,3.35
1.0,2.0,0.4,1.0,1.0,2.6
1.0,2.0,0.5,0.0,0.0,9.8
1.0,2.0,0.5,0.0,0.25,9.05
1.0,2.0,0.5,0.0,0.5,8.3
1.0,2.0,0.5,0.0,0.75,6.55
1.0,2.0,0.5,0.0,1.0,5.8
1.0,2.0,0.5,0.25,0.0,9.05
1.0,2.0,0.5,0.25,0.25,8.3
1.0,2.0,0.5,0.25,0.5,7.55
1.0,2.0,0.5,0.25,0.75,5.8
1.0,2.0,0.5,0.25,1.0,5.05
1.0,2.0,0.5,0.5,0.0,8.3
1.0,2.0,0.5,0.5,0.25,7.55
1.0,2.0,0.5,0.5,0.5,6.8
1.0,2.0,0.5,0.5,0.75,5.05
1.0,2.0,0.5,0.5,1.0,4.3
1.0,2.0,0.5,0.75,0.0,6.55
1.0,2.0,0.5,0.75,0.25,5.8
1.0,2.0,0.5,0.75,0.5,5.05
1.0,2.0,0.5,0.75,0.75,3.3
1.0,2.0,0.5,0.75,1.0,2.55
1.0,2.0,0.5,1.0,0.0,5.8
1.0,2.0,0.5,1.0,0.25,5.05
1.0,2.0,0.5,1.0,0.5,4.3
1.0,2.0,0.5,1.0,0.75,2.55
1.0,2.0,0.5,1.0,1.0,1.8
1.0,2.0,0.6,0.0,0.0,9.0
1.0,2.0,0.6,0.0,0.25,8.25
1.0,2.0,0.6,0.0,0.5,7.5
1.0,2.0,0.6,0.0,0.75,5.75
1.0,2.0,0.6,0.0,1.0,5.0
1.0,2.0,0.6,0.25,0.0,8.25
1.0,2.0,0.6,0.25,0.25,7.5
1.0,2.0,0.6,0.25,0.5,6.75
1.0,2.0,0.6,0.25,0.75,5.0
1.0,2.0,0.6,0.25,1.0,4.25
1.0,2.0,0.6,0.5,0.0,7.5
1.0,2.0,0.6,0.5,0.25,6.75
1.0,2.0,0.6,0.5,0.5,6.0
1.0,2.0,0.6,0.5,0.75,4.25
1.0,2.0,0.6,0.5,1.0,3.5
1.0,2.0,0.6,0.75,0.0,5.75
1.0,2.0,0.6,0.75,0.25,5.0
1.0,2.0,0.6,0.75,0.5,4.25
1.0,2.0,0.6,0.75,0.75,2.5
1.0,2.0,0.6,0.75,1.0,1.75
1.0,2.0,0.6,1.0,0.0,5.0
1.0,2.0,0.6,1.0,0.25,4.25
1.0,2.0,0.6,1.0,0.5,3.5
1.0,2.0,0.6,1.0,0.75,1.75
1.0,2.0,0.6,1.0,1.0,1.0
1.0,2.0,0.7,0.0,0.0,8.2
1.0,2.0,0.7,0.0,0.25,7.45
1.0,2.0,0.7,0.0,0.5,6.7
1.0,2.0,0.7,0.0,0.75,4.95
1.0,2.0,0.7,0.0,1.0,4.2
1.0,2.0,0.7,0.25,0.0,7.45
1.0,2.0,0.7,0.25,0.25,6.7
1.0,2.0,0.7,0.25,0.5,5.95
1.0,2.0,0.7,0.25,0.75,4.2
1.0,2.0,0.7,0.25,1.0,3.45
1.0,2.0,0.7,0.5,0.0,6.7
1.0,2.0,0.7,0.5,0.25,5.95
1.0,2.0,0.7,0.5,0.5,5.2
1.0,2.0,0.7,0.5,0.75,3.45
1.0,2.0,0.7,0.5,1.0,2.7
1.0,2.0,0.7,0.75,0.0,4.95
1.0,2.0,0.7,0.75,0.25,4.2
1.0,2.0,0.7,0.75,0.5,3.45
1.0,2.0,0.7,0.75,0.75,1.7
1.0,2.0,0.7,0.75,1.0,0.95
1.0,2.0,0.7,1.0,0.0,4.2
1.0,2.0,0.7,1.0,0.25,3.45
1.0,2.0,0.7,1.0,0.5,2.7
1.0,2.0,0.7,1.0,0.75,0.95
1.0,2.0,0.7,1.0,1.0,0.2
1.0,2.0,0.8,0.0,0.0,7.4
1.0,2.0,0.8,0.0,0.25,6.65
1.0,2.0,0.8,0.0,0.5,5.9
1.0,2.0,0.8,0.0,0.75,4.15
1.0,2.0,0.8,0.0,1.0,3.4
1.0,2.0,0.8,0.25,0.0,6.65
1.0,2.0,0.8,0.25,0.25,5.9
1.0,2.0,0.8,0.25,0.5,5.15
1.0,2.0,0.8,0.25,0.75,3.4
1.0,2.0,0.8,0.25,1.0,2.65
1.0,2.0,0.8,0.5,0.0,5.9
1.0,2.0,0.8,0.5,0.25,5.15
1.0,2.0,0.8,0.5,0.5,4.4
1.0,2.0,0.8,0.5,0.75,2.65
1.0,2.0,0.8,0.5,1.0,1.9
1.0,2.0,0.8,0.75,0.0,4.15
1.0,2.0,0.8,0.75,0.25,3.4
1.0,2.0,0.8,0.75,0.5,2.65
1.0,2.0,0.8,0.75,0.75,0.9
1.0,2.0,0.8,0.75,1.0,0.15
1.0,2.0,0.8,1.0,0.0,3.4
1.0,2.0,0.8,1.0,0.25,2.65
1.0,2.0,0.8,1.0,0.5,1.9
1.0,2.0,0.8,1.0,0.75,0.15
1.0,2.0,0.8,1.0,1.0,0.0
1.0,2.0,0.9,0.0,0.0,6.6
1.0,2.0,0.9,0.0,0.25,5.85
1.0,2.0,0.9,0.0,0.5,5.1
1.0,2.0,0.9,0.0,0.75,3.35
1.0,2.0,0.9,0.0,1.0,2.6
1.0,2.0,0.9,0.25,0.0,5.85
1.0,2.0,0.9,0.25,0.25,5.1
1.0,2.0,0.9,0.25,0.5,4.35
1.0,2.0,0.9,0.25,0.75,2.6
1.0,2.0,0.9,0.25,1.0,1.85
1.0,2.0,0.9,0.5,0.0,5.1
1.0,2.0,0.9,0.5,0.25,4.35
1.0,2.0,0.9,0.5,0.5,3.6
1.0,2.0,0.9,0.5,0.75,1.85
1.0,2.0,0.9,0.5,1.0,1.1
1.0,2.0,0.9,0.75,0.0,3.35
1.0,2.0,0.9,0.75,0.25,2.6
1.0,2.0,0.9,0.75,0.5,1.85
1.0,2.0,0.9,0.75,0.75,0.1
1.0,2.0,0.9,0.75,1.0,0.0
1.0,2.0,0.9,1.0,0.0,2.6
1.0,2.0,0.9,1.0,0.25,1.85
1.0,2.0,0.9,1.0,0.5,1.1
1.0,2.0,0.9,1.0,0.75,0.0
1.0,2.0,0.9,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,14.4
1.0,3.0,0.0,0.0,0.25,13.65
1.0,3.0,0.0,0.0,0.5,12.9
1.0,3.0,0.0,0.0,0.75,11.15
1.0,3.0,0.0,0.0,1.0,10.4
1.0,3.0,0.0,0.25,0.0,13.65
1.0,3.0,0.0,0.25,0.25,12.9
1.0,3.0,0.0,0.25,0.5,12.15
